Frequency,Sdd11,Sdd21
 (9.999999999999998510e+07+0.000000000000000000e+00j)  (9.863312253595907242e-03+1.490262913380752119e-04j)  (3.847580187929977025e-01-7.328258398404688956e-01j)
 (1.999999999999999702e+08+0.000000000000000000e+00j)  (9.980173704478623176e-03-5.226940518562789295e-03j)  (-2.789127962657874660e-01-6.572711833806965664e-01j)
 (3.000000000000000000e+08+0.000000000000000000e+00j)  (1.011669726673559283e-02-7.308788102143581877e-03j)  (-6.898151057279672260e-01-1.675887786309194771e-01j)
 (3.999999999999999404e+08+0.000000000000000000e+00j)  (1.441212374981037936e-02-2.613379303439158918e-02j)  (-3.625643041688935142e-01+5.690724944929355100e-01j)
 (4.999999999999999404e+08+0.000000000000000000e+00j)  (-4.091138409925187958e-02-2.725499012173632218e-02j)  (2.776155242300601400e-01+1.764018857652248362e-01j)
 (6.000000000000000000e+08+0.000000000000000000e+00j)  (-2.842793670347534829e-02+2.398488206986382210e-02j)  (1.258244540060711285e-02-2.605725628184975273e-02j)
 (7.000000000000000000e+08+0.000000000000000000e+00j)  (1.077427693593757674e-04+2.889358735774030795e-02j)  (-3.630722476271375926e-02+9.470801437201506467e-02j)
 (7.999999999999998808e+08+0.000000000000000000e+00j)  (1.578505599836649287e-02+2.087296727481136038e-02j)  (5.197467392128528318e-02+1.776214386029054682e-01j)
 (9.000000000000000000e+08+0.000000000000000000e+00j)  (2.742447534662603714e-02+1.102732359393443495e-02j)  (2.567636755757889411e-01+1.720882644825761087e-01j)
 (9.999999999999998808e+08+0.000000000000000000e+00j)  (3.779294429990277815e-02-1.176456074925075201e-02j)  (4.830769552618072726e-01-1.636251624383517622e-01j)
 (1.100000000000000000e+09+0.000000000000000000e+00j)  (1.636788034035102646e-02-4.258340114456204972e-02j)  (6.491763301181183166e-02-6.730241240961676308e-01j)
 (1.200000000000000000e+09+0.000000000000000000e+00j)  (-2.308744883486774091e-02-3.595908901915978451e-02j)  (-5.722854174767303403e-01-3.395486689676379677e-01j)
 (1.300000000000000000e+09+0.000000000000000000e+00j)  (-3.027981955084546595e-02-1.440006909820157333e-03j)  (-5.102406158834520422e-01+2.218603197721307763e-01j)
