Frequency,Sdd11,Sdd21
 (9.999999999999998510e+07+0.000000000000000000e+00j)  (7.803647816324671416e-03+3.774920647341833968e-04j)  (6.102279604670540758e-01-6.729558515974856103e-01j)
 (1.999999999999999702e+08+0.000000000000000000e+00j)  (8.505909378971832080e-03-1.025280351785185298e-02j)  (-2.080518655466702393e-02-8.760847740823192176e-01j)
 (3.000000000000000000e+08+0.000000000000000000e+00j)  (-5.012309123757524576e-03-1.667850243153615186e-02j)  (-6.486461881783485151e-01-6.358479954355098496e-01j)
 (3.999999999999999404e+08+0.000000000000000000e+00j)  (-1.697360225408980211e-02-8.589592095923567761e-04j)  (-9.221701242811064514e-01+6.844795092534658454e-02j)
 (4.999999999999999404e+08+0.000000000000000000e+00j)  (-1.619262762158762969e-03+1.316698565551377431e-02j)  (-5.412391884570861844e-01+6.761360938059519654e-01j)
 (6.000000000000000000e+08+0.000000000000000000e+00j)  (1.410875414163409447e-02+5.010438142798599205e-03j)  (5.324091773655520443e-02+8.346056451918584251e-01j)
 (7.000000000000000000e+08+0.000000000000000000e+00j)  (1.500632730946392657e-02-1.071721762523621113e-02j)  (6.481290371317780519e-01+5.954414986774457796e-01j)
 (7.999999999999998808e+08+0.000000000000000000e+00j)  (4.665928084650305604e-03-1.152629825632350835e-02j)  (8.977563669032850857e-01-1.057649826433404439e-01j)
 (9.000000000000000000e+08+0.000000000000000000e+00j)  (1.422346672723248662e-02-1.003068733507984922e-02j)  (4.890466033521074785e-01-6.802466600459635693e-01j)
 (9.999999999999998808e+08+0.000000000000000000e+00j)  (1.782970440095049680e-02-2.745312161129826248e-02j)  (-8.518385392196826944e-02-7.925906113015421806e-01j)
 (1.100000000000000000e+09+0.000000000000000000e+00j)  (2.184631272055925777e-03-4.699182879363870968e-02j)  (-6.250861421058439005e-01-5.541077311461086730e-01j)
 (1.200000000000000000e+09+0.000000000000000000e+00j)  (-3.444181577619470636e-02-3.809944597548895612e-02j)  (-8.784497007550038372e-01+9.413836978994405413e-02j)
 (1.300000000000000000e+09+0.000000000000000000e+00j)  (-2.527494159613465768e-02-3.023542899553144370e-04j)  (-4.990959005819160521e-01+6.990835349990467407e-01j)
 (1.400000000000000000e+09+0.000000000000000000e+00j)  (2.462668097481135465e-03-1.267342291740229318e-02j)  (1.293606677783631642e-01+8.224299499961156279e-01j)
 (1.500000000000000000e+09+0.000000000000000000e+00j)  (-1.801979332370130804e-02-4.096564845137735250e-02j)  (6.896540509591020385e-01+5.045419116680189831e-01j)
 (1.599999999999999762e+09+0.000000000000000000e+00j)  (-5.900333173567722661e-02-3.362337330943723779e-03j)  (8.439375198110123932e-01-1.782996556319021431e-01j)
 (1.700000000000000238e+09+0.000000000000000000e+00j)  (-1.183176055323514886e-02+5.465314244039264080e-02j)  (4.282515967830223258e-01-7.024100352918465351e-01j)
 (1.800000000000000000e+09+0.000000000000000000e+00j)  (7.601760068177870755e-02+2.739726609073322994e-02j)  (-1.723421198137101984e-01-7.886069704422329352e-01j)
 (1.900000000000000000e+09+0.000000000000000000e+00j)  (9.337167680494137811e-02-1.008219164144495694e-01j)  (-7.022197274822914448e-01-4.431205640327726680e-01j)
 (1.999999999999999762e+09+0.000000000000000000e+00j)  (-5.151280367812494099e-02-1.551747883615074985e-01j)  (-7.961793948544243493e-01+2.216642320877321715e-01j)
 (2.100000000000000000e+09+0.000000000000000000e+00j)  (-1.227865313542330639e-01-5.360547075041828535e-02j)  (-3.797843403783810468e-01+6.950507232294715898e-01j)
 (2.200000000000000000e+09+0.000000000000000000e+00j)  (-8.734002094619117140e-02+2.403493085326111056e-02j)  (2.028444636261173550e-01+7.622537409185559110e-01j)
 (2.300000000000000000e+09+0.000000000000000000e+00j)  (-1.598521129142892183e-02+2.271033011930799483e-02j)  (7.185975731595766192e-01+3.976111623148972374e-01j)
 (2.400000000000000000e+09+0.000000000000000000e+00j)  (-2.423606627829816632e-02-2.431792764999853029e-02j)  (7.601858339313347646e-01-2.756359263469382315e-01j)
 (2.500000000000000000e+09+0.000000000000000000e+00j)  (-4.043167978441489230e-02-8.654916510613772096e-03j)  (3.181933198004083252e-01-6.913508280265840966e-01j)
 (2.600000000000000000e+09+0.000000000000000000e+00j)  (-1.967095564711970890e-02-3.074889929850915804e-03j)  (-2.358674704179866688e-01-7.226707485151153687e-01j)
 (2.700000000000000000e+09+0.000000000000000000e+00j)  (-3.795549291226643987e-03-4.972756550627728533e-02j)  (-7.193250716453327698e-01-3.459161003286834735e-01j)
 (2.800000000000000000e+09+0.000000000000000000e+00j)  (-8.785937423465631224e-02-7.668323369759508235e-02j)  (-7.179944398724897869e-01+3.122752396790961504e-01j)
 (2.900000000000000000e+09+0.000000000000000000e+00j)  (-1.212021259079136409e-01+1.336528974762996036e-05j)  (-2.662878414231840685e-01+6.820683458889331696e-01j)
 (3.000000000000000000e+09+0.000000000000000000e+00j)  (-8.789999643884226221e-02+4.207615890937475150e-02j)  (2.593563964827877433e-01+6.808055138309183629e-01j)
 (3.100000000000000000e+09+0.000000000000000000e+00j)  (-4.987226517986909774e-02+3.266964510841866010e-02j)  (7.075905496063031874e-01+3.140717932272011348e-01j)
 (3.199999999999999523e+09+0.000000000000000000e+00j)  (-8.897144693092413903e-02+7.381519920067039497e-03j)  (7.049145884426707420e-01-3.378474894722018340e-01j)
 (3.300000000000000000e+09+0.000000000000000000e+00j)  (-1.153522413328075119e-01+8.229224622362713015e-02j)  (2.245325623915738755e-01-7.015812615634737792e-01j)
 (3.400000000000000477e+09+0.000000000000000000e+00j)  (-5.044476334587622013e-02+1.495943980282647412e-01j)  (-3.118944216007971670e-01-6.523227420535395726e-01j)
 (3.500000000000000000e+09+0.000000000000000000e+00j)  (6.550428007275846398e-02+1.319318750319859734e-01j)  (-7.075591162963419389e-01-2.509818629908103782e-01j)
 (3.600000000000000000e+09+0.000000000000000000e+00j)  (8.249511366867932904e-02-7.965969067266695514e-04j)  (-6.693485870411575167e-01+3.665214508100770319e-01j)
 (3.700000000000000000e+09+0.000000000000000000e+00j)  (-2.622246226671313962e-02-2.203818527543158212e-02j)  (-1.817876875518625313e-01+7.127275995315438539e-01j)
 (3.800000000000000000e+09+0.000000000000000000e+00j)  (-5.485636987700719808e-02+6.691343321211140616e-02j)  (3.647580342976016188e-01+6.253014239443348554e-01j)
 (3.900000000000000000e+09+0.000000000000000000e+00j)  (3.758364791443795372e-02+1.183161153553475980e-01j)  (7.142422603612478271e-01+1.824104585242813381e-01j)
 (3.999999999999999523e+09+0.000000000000000000e+00j)  (1.116893335498677364e-01+3.262294541473735598e-02j)  (6.273145767190946298e-01-4.016027289706343151e-01j)
 (4.100000000000000000e+09+0.000000000000000000e+00j)  (6.567946366840660133e-02-4.428016850462382359e-02j)  (1.376767277731213990e-01-7.294039562295770995e-01j)
 (4.200000000000000000e+09+0.000000000000000000e+00j)  (1.460955741737712116e-02-4.294398522072734314e-02j)  (-4.415791595589487195e-01-6.022288557838426648e-01j)
 (4.300000000000000000e+09+0.000000000000000000e+00j)  (-3.810991552594851506e-04-3.897138445817183161e-02j)  (-7.325929680817553358e-01-7.043291385749443634e-02j)
 (4.400000000000000000e+09+0.000000000000000000e+00j)  (-3.464236716748698985e-02-3.988857750714790151e-02j)  (-5.242810557831263374e-01+4.592971976523959610e-01j)
 (4.500000000000000000e+09+0.000000000000000000e+00j)  (-7.176489955892950690e-02-1.567959645312200223e-03j)  (-5.885975506598985912e-02+6.702301497622544790e-01j)
 (4.600000000000000000e+09+0.000000000000000000e+00j)  (-5.893929897250019256e-02+7.269275753042470090e-02j)  (4.288809171928154584e-01+5.339945079516257298e-01j)
 (4.700000000000000000e+09+0.000000000000000000e+00j)  (3.513074775517878445e-02+8.766593308418030306e-02j)  (7.071257619581380327e-01+6.005166343138658436e-02j)
 (4.800000000000000000e+09+0.000000000000000000e+00j)  (6.162778825101124236e-02+1.678753640023282478e-03j)  (5.212592173433945320e-01-4.836502382210736695e-01j)
 (4.900000000000000000e+09+0.000000000000000000e+00j)  (-5.855866726050595883e-03-3.177504274137493007e-02j)  (9.270371249138075961e-03-7.031036717575105399e-01j)
 (5.000000000000000000e+09+0.000000000000000000e+00j)  (-5.041254802245591360e-02+2.992603202744026358e-02j)  (-5.062650819589366025e-01-4.938120260930414229e-01j)
 (5.100000000000000000e+09+0.000000000000000000e+00j)  (1.068615097005803233e-02+8.103792623789246585e-02j)  (-7.031061678274745930e-01+3.737649236907780725e-02j)
 (5.200000000000000000e+09+0.000000000000000000e+00j)  (5.565164843716365051e-02+3.311890045491468898e-02j)  (-4.478187949388344746e-01+5.268458168840171041e-01j)
 (5.300000000000000000e+09+0.000000000000000000e+00j)  (1.665269882651301825e-02-1.616045935746636408e-03j)  (6.735000853923032993e-02+6.870372645993957361e-01j)
 (5.400000000000000000e+09+0.000000000000000000e+00j)  (-1.523185132649420084e-02+5.469235015033920011e-02j)  (5.538758099468026330e-01+4.185331035653919174e-01j)
 (5.500000000000000000e+09+0.000000000000000000e+00j)  (5.559785344977104943e-02+9.657141506382807550e-02j)  (6.662713091272524091e-01-1.235111650416317736e-01j)
 (5.600000000000000000e+09+0.000000000000000000e+00j)  (1.174194747698038832e-01+5.647328449196305916e-02j)  (3.654069556031976918e-01-5.474814390154955079e-01j)
 (5.700000000000000954e+09+0.000000000000000000e+00j)  (1.379955615301265426e-01-7.017098713448223501e-03j)  (-1.330448461759964063e-01-6.462913491716546499e-01j)
 (5.800000000000000000e+09+0.000000000000000000e+00j)  (1.041790243735419980e-01-6.605633127377741332e-02j)  (-5.716647696756496089e-01-3.450074381607594054e-01j)
 (5.900000000000000000e+09+0.000000000000000000e+00j)  (6.304560839391952498e-02-6.678403965094935335e-02j)  (-6.231736710799532508e-01+1.860378536025695251e-01j)
 (6.000000000000000000e+09+0.000000000000000000e+00j)  (5.519505956490201870e-02-6.659182590594522888e-02j)  (-2.973025619382421714e-01+5.563000848695822675e-01j)
 (6.100000000000000000e+09+0.000000000000000000e+00j)  (4.130761021734720428e-02-8.890503541482555616e-02j)  (1.870348793925599717e-01+6.125136227873924089e-01j)
 (6.200000000000000000e+09+0.000000000000000000e+00j)  (-2.041742797166669690e-02-9.133451992713845224e-02j)  (5.909752058038553191e-01+2.778924836492099315e-01j)
 (6.300000000000000000e+09+0.000000000000000000e+00j)  (-4.368037336291312467e-02-2.142443593785717249e-02j)  (5.838979104391810449e-01-2.464002219950814643e-01j)
 (6.399999999999999046e+09+0.000000000000000000e+00j)  (-2.204694819322172705e-03+2.147398263627157619e-02j)  (2.296039341730734817e-01-5.701703066121687202e-01j)
 (6.500000000000000000e+09+0.000000000000000000e+00j)  (5.122146646837744122e-02+1.688991335077527634e-02j)  (-2.482402072368537493e-01-5.763035569347930709e-01j)
 (6.600000000000000000e+09+0.000000000000000000e+00j)  (6.770268958762486189e-02-2.623185440768531496e-02j)  (-6.079806768355437985e-01-2.019100879465451359e-01j)
