Frequency,Sdd11,Sdd21
 (9.999999999999998510e+07+0.000000000000000000e+00j)  (3.896511447700312658e-03-4.274345300638165979e-04j)  (6.056355313185439737e-01-6.700321736928598337e-01j)
 (1.999999999999999702e+08+0.000000000000000000e+00j)  (1.755375240428541650e-03-3.680739895514512083e-04j)  (-2.231052902164663843e-02-8.707625168881969469e-01j)
 (3.000000000000000000e+08+0.000000000000000000e+00j)  (2.101240481836130769e-03+5.706037738652081082e-03j)  (-6.470795007288930867e-01-6.306917882867626446e-01j)
 (3.999999999999999404e+08+0.000000000000000000e+00j)  (1.325367443088107389e-02+1.370104523201756686e-03j)  (-9.168336446228715353e-01+7.211304735320048231e-02j)
 (4.999999999999999404e+08+0.000000000000000000e+00j)  (3.769879932664227384e-03-4.225483679929836756e-03j)  (-5.356331214080025660e-01+6.750361666382179715e-01j)
 (6.000000000000000000e+08+0.000000000000000000e+00j)  (4.544427465864586679e-03+6.359364220546448454e-04j)  (5.796172187639452023e-02+8.322390314969270175e-01j)
 (7.000000000000000000e+08+0.000000000000000000e+00j)  (6.569477022885572559e-03+4.062176299778202937e-04j)  (6.531566891859452717e-01+5.875188373985413826e-01j)
 (7.999999999999998808e+08+0.000000000000000000e+00j)  (6.945581547978668668e-03-8.697642338460157690e-05j)  (8.912461355413545672e-01-1.156714971111762885e-01j)
 (9.000000000000000000e+08+0.000000000000000000e+00j)  (7.623074536781931920e-03+2.935007579373496989e-03j)  (4.826160286587666270e-01-6.816205509632293769e-01j)
 (9.999999999999998808e+08+0.000000000000000000e+00j)  (1.979242626533207761e-02+6.157915864416857454e-03j)  (-9.464250771820184593e-02-7.979500335288912671e-01j)
 (1.100000000000000000e+09+0.000000000000000000e+00j)  (3.336010041052939190e-02-1.934554449573486212e-02j)  (-6.498823182498488782e-01-5.424280373169507730e-01j)
 (1.200000000000000000e+09+0.000000000000000000e+00j)  (-1.356557003841976639e-03-3.638386227126588768e-02j)  (-8.680568677927511523e-01+1.358540267265071211e-01j)
 (1.300000000000000000e+09+0.000000000000000000e+00j)  (-1.128485898969057433e-02-1.108888887979087023e-02j)  (-4.587689204397281117e-01+6.967659385931237459e-01j)
 (1.400000000000000000e+09+0.000000000000000000e+00j)  (-2.124115927146147387e-03-5.859364407735781488e-03j)  (1.404364071245129131e-01+7.974878345233122889e-01j)
 (1.500000000000000000e+09+0.000000000000000000e+00j)  (1.117067289649331663e-04-5.926026393838382950e-03j)  (6.877207142899858239e-01+4.871330369246529290e-01j)
 (1.599999999999999762e+09+0.000000000000000000e+00j)  (4.712321380531292458e-03-5.137340081796330782e-03j)  (8.295213071861006204e-01-1.972390559342538929e-01j)
 (1.700000000000000238e+09+0.000000000000000000e+00j)  (1.076150792264647660e-02-1.117781223706069971e-02j)  (4.038341934167556380e-01-6.992830527645237382e-01j)
 (1.800000000000000000e+09+0.000000000000000000e+00j)  (9.064464498917790269e-03-2.562425131263323941e-02j)  (-1.812869727232468420e-01-7.745560692145767590e-01j)
 (1.900000000000000000e+09+0.000000000000000000e+00j)  (-1.197864303071267955e-02-3.254778848670095148e-02j)  (-7.102618154068203182e-01-4.329916334075547546e-01j)
 (1.999999999999999762e+09+0.000000000000000000e+00j)  (-2.230457461549010395e-02-1.109799758311610929e-02j)  (-7.935421130773616660e-01+2.518152594973588898e-01j)
 (2.100000000000000000e+09+0.000000000000000000e+00j)  (-4.832077247921201524e-03-7.115203964619926102e-03j)  (-3.481144751060589182e-01+7.065096232850498481e-01j)
 (2.200000000000000000e+09+0.000000000000000000e+00j)  (-6.388579650668940735e-03-2.643743732638652311e-02j)  (2.308341643324229864e-01+7.491433809338196026e-01j)
 (2.300000000000000000e+09+0.000000000000000000e+00j)  (-3.483705665765775283e-02-3.023147869691444889e-02j)  (7.335964004938206884e-01+3.628420154617444937e-01j)
 (2.400000000000000000e+09+0.000000000000000000e+00j)  (-5.381016257132641145e-02+7.092583326584640802e-04j)  (7.336299414260281093e-01-3.133387804215087558e-01j)
 (2.500000000000000000e+09+0.000000000000000000e+00j)  (-3.717393257151259400e-02+3.358173609074988075e-02j)  (2.739809193755717853e-01-6.845565263774204823e-01j)
 (2.600000000000000000e+09+0.000000000000000000e+00j)  (-1.290344173836763253e-03+3.963161252015519331e-02j)  (-2.461052574412613825e-01-6.865562180137965154e-01j)
 (2.700000000000000000e+09+0.000000000000000000e+00j)  (1.953624040493170261e-02+9.454029528653415393e-03j)  (-6.981710171842534507e-01-3.395807139757379689e-01j)
 (2.800000000000000000e+09+0.000000000000000000e+00j)  (-3.441193336260472968e-03-8.653946384778885004e-03j)  (-7.378812283167790476e-01+3.092138110254227801e-01j)
 (2.900000000000000000e+09+0.000000000000000000e+00j)  (-1.062769685930750607e-02+4.696708026617008036e-03j)  (-2.658187278651817920e-01+7.292566756687197671e-01j)
 (3.000000000000000000e+09+0.000000000000000000e+00j)  (-4.882878046108929393e-03+4.699036746920456226e-03j)  (3.275612762040571724e-01+7.011845879135101267e-01j)
 (3.100000000000000000e+09+0.000000000000000000e+00j)  (-1.084461544678598510e-02+3.516214565534442338e-04j)  (7.530907992718079980e-01+2.394119509176412808e-01j)
